AlleleID,GeneSymbol,model,prompt_class,llm_class,confidence,acmg_rules,references,parse_error,time_s,notes
1153278,NAXE,deepseek-coder,Benign,Uncertain significance,0.6,PM2;BP4;BP7,"Richards et al., Genet Med, 2015",,1.95,
53208,ANAPC15;LRTOMT;TOMT,deepseek-chat,Benign,Uncertain significance,0.6,PM2_supporting;PP3_moderate,"Richards et al., Genet Med, 2015",,1.87,
53208,ANAPC15;LRTOMT;TOMT,deepseek-coder,Benign,Uncertain significance,0.6,PM2;PP3,"Richards et al., Genet Med, 2015",,1.88,
1154108,DRC1,deepseek-chat,Benign,Uncertain significance,0.6,PM2;PP3,"Richards et al., Genet Med, 2015",,1.73,
1224759,PTPRO,deepseek-chat,Benign,Benign,0.9,BP7;BP4,"Richards S, et al. Genet Med. 2015;17(5):405-424;Karczewski KJ, et al. Nature. 2020;581(7809):434-443",,2.12,
1154108,DRC1,deepseek-coder,Benign,Uncertain significance,0.6,PM2_supporting;PP3,"Knowles MR et al., Am J Hum Genet, 2013;Horani A et al., Am J Respir Crit Care Med, 2016",,2.49,
1224759,PTPRO,deepseek-coder,Benign,Uncertain significance,0.6,PM2;BP4;BP7,"Richards S, et al. Genet Med. 2015;17(5):405-424;Silva et al. (in silico prediction tools, e.g., SpliceAI, MaxEntScan)",,2.3,
102013,GNPTAB,deepseek-chat,Benign,Uncertain significance,0.6,PM2;BP4;BP7,"Richards et al., Genet Med, 2015",,1.73,
102013,GNPTAB,deepseek-coder,Benign,Uncertain significance,0.6,PM2;BP4;BP7,"Richards et al., Genet Med, 2015",,1.88,
350145,CYP24A1,deepseek-chat,Benign,Uncertain significance,0.6,PM2;PP3,"Schlingmann KP, et al. N Engl J Med. 2011;365:410-421.;Jones G, et al. J Steroid Biochem Mol Biol. 2012;130:169-177.",,2.25,
350145,CYP24A1,deepseek-coder,Benign,Uncertain significance,0.6,PM2;PP3,"Schlingmann KP, et al. N Engl J Med. 2011;365:410-421.;Jones G, et al. J Steroid Biochem Mol Biol. 2012;130:169-177.",,2.41,
51200,SGCB,deepseek-chat,Pathogenic,Uncertain significance,0.6,PM2;PP3,"Niggli et al., Neuromuscular Disorders, 2013;Bönnemann et al., Neurology, 1996",,2.33,
51200,SGCB,deepseek-coder,Pathogenic,Uncertain significance,0.6,PM2;PP3,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.45,
249748,PSEN2,deepseek-chat,Benign,Uncertain significance,0.7,PM2;BP4;BP7,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.06,
249748,PSEN2,deepseek-coder,Benign,Uncertain significance,0.7,PM2;BP4;BP7,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.08,
1580096,IFT88,deepseek-chat,Benign,Uncertain significance,0.6,PM2_supporting;PP3_supporting,"Richards et al., Genet Med, 2015",,1.74,
1580096,IFT88,deepseek-coder,Benign,Uncertain significance,0.6,PM2_supporting;PP3_supporting,"Richards et al., Genet Med, 2015",,1.7,
4930494,COMP,deepseek-coder,Pathogenic,Pathogenic,0.85,PM1;PM2;PP3;PP4,"Briggs MD, et al. Am J Hum Genet, 1995;Jackson GC, et al. Hum Mutat, 2012",,2.09,
420780,NF1,deepseek-chat,Pathogenic,Pathogenic,0.99,PVS1;PM2;PVS1_Strong,"Messiaen et al., Human Mutation, 2000;Genetics in Medicine, 2015 ACMG/AMP guidelines",,2.12,
4930494,COMP,deepseek-chat,Pathogenic,Pathogenic,0.85,PM2;PM1;PP3;PP2;PM5,"Briggs MD, et al. Nat Genet. 1995;10(3):330-336;Hecht JT, et al. Proc Natl Acad Sci U S A. 1995;92(2):448-451;Jackson GC, et al. Hum Mutat. 2012;33(10):1444-1449",,2.81,
420780,NF1,deepseek-coder,Pathogenic,Pathogenic,0.99,PVS1;PM2;PVS1_Strength,"Messiaen et al., Human Mutation, 2000;Fahsold et al., American Journal of Human Genetics, 2000",,1.97,
4837281,NEB,deepseek-coder,Pathogenic,Pathogenic,0.95,PVS1;PM2_Supporting,"Lehtokari VL, et al. Hum Mutat, 2014;Wallgren-Pettersson C, et al. Neuromuscul Disord, 2011",,2.17,
4837281,NEB,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2_Supporting,"Lehtokari VL, et al. Hum Mutat, 2006;Sewry CA, et al. Neuromuscul Disord, 2019",,2.3,
4907933,SYCE1,deepseek-chat,Pathogenic,Uncertain significance,0.6,PM2;PP3,"Bochukova E, et al. Am J Hum Genet, 2011;Geisinger A, et al. Hum Reprod, 2021",,2.37,
4907933,SYCE1,deepseek-coder,Pathogenic,Uncertain significance,0.6,PM2;PP3,"Bolor et al., Hum Reprod, 2009;Geisinger & Benavente, Chromosoma, 2016",,2.08,
4968153,SALL1,deepseek-coder,Pathogenic,Pathogenic,0.95,PVS1;PM2;PVS1_Strength,"Kohlhase J, et al. Am J Hum Genet, 1998;Kohlhase J, et al. Hum Mutat, 1999",,2.08,
4968153,SALL1,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2;PVS1_Strength,"Kohlhase J, et al. Am J Hum Genet, 1998;Kohlhase J, et al. Hum Mutat, 1999",,2.15,
4843691,COL5A1,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2;PP3,"Malfait F, et al. Am J Med Genet C Semin Med Genet. 2017;Richards S, et al. Genet Med. 2015",,2.27,
4843691,COL5A1,deepseek-coder,Pathogenic,Pathogenic,0.95,PVS1;PM2_Supporting,"Malfait F, et al. Am J Med Genet C Semin Med Genet. 2017;175(1):8-26.;Richards S, et al. Genet Med. 2015;17(5):405-424.",,2.3,
742994,TUBGCP6,deepseek-chat,Benign,Uncertain significance,0.9,,,,1.64,
742994,TUBGCP6,deepseek-coder,Benign,Uncertain significance,0.9,,,,1.72,
1058555,ALPL,deepseek-chat,Pathogenic,Pathogenic,0.95,PS1;PM2;PP3;PP5,"Mornet E, et al. Hum Mutat, 2001;Weiss MJ, et al. J Biol Chem, 1988;Taillandier A, et al. Hum Mutat, 2001",,2.08,
1058555,ALPL,deepseek-coder,Pathogenic,Pathogenic,0.9,PS1;PM2;PP3;PP5,"Mornet E, et al. Hum Mutat, 2001;Weiss MJ, et al. J Biol Chem, 1988;Taillandier A, et al. Hum Mutat, 2001",,2.37,
440858,PKD2,deepseek-coder,Pathogenic,Pathogenic,0.99,PVS1;PM2;PVS1_Strong,"Pei Y, et al. J Am Soc Nephrol, 2001;Audrézet MP, et al. Hum Mutat, 2012",,2.13,
440858,PKD2,deepseek-chat,Pathogenic,Pathogenic,0.99,PVS1;PM2_Supporting;PVS1_Strong,"Mochizuki T, et al. Nat Genet. 1996;13:83-86;Koptides M, et al. Hum Mol Genet. 1999;8:663-672;Audrézet MP, et al. Hum Mutat. 2012;33:1239-1250",,2.42,
54277,TJP2,deepseek-chat,Benign,Uncertain significance,0.6,PM2;PP3,"Walsh et al., Am J Hum Genet, 2010;Richards et al., Genet Med, 2015",,2.37,
54277,TJP2,deepseek-coder,Benign,Uncertain significance,0.6,PM2;PP3,"Wilkins et al., Hum Mol Genet, 2010; Sambrotta et al., Hepatology, 2014",,2.33,
4969148,GSK3B,deepseek-chat,Pathogenic,Uncertain significance,0.6,PVS1_Strength_Modified,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.08,
4969148,GSK3B,deepseek-coder,Pathogenic,Uncertain significance,0.6,PVS1_Strength_Modified,"Richards et al., Genet Med, 2015",,2.11,
2040246,CAMTA1,deepseek-chat,Benign,Likely benign,0.85,BP4;BP7,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,1.89,
2040246,CAMTA1,deepseek-coder,Benign,Likely benign,0.8,BP7,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015.",,1.73,
21628,ABCB11,deepseek-chat,Pathogenic,Pathogenic,0.99,PVS1;PM2;PVS1_Strong,"Strautnieks SS, et al. Gastroenterology, 2008;van Mil SW, et al. Hepatology, 2004;Kopac NN, et al. Hum Mutat, 2018",,2.45,
21628,ABCB11,deepseek-coder,Pathogenic,Pathogenic,0.99,PVS1;PM2;PVS1_Strong,"Strautnieks et al., Am J Hum Genet, 1998;van Mil et al., Gastroenterology, 2004;Kobayashi et al., J Hepatol, 2007",,2.35,
1631466,MRPS34,deepseek-chat,Benign,Uncertain significance,0.6,PM2;PP3,"Richards et al., Genet Med, 2015",,1.76,
1631466,MRPS34,deepseek-coder,Benign,Uncertain significance,0.6,PM2;PP3,"Richards et al., Genet Med, 2015",,1.8,
3068484,NDUFB10,deepseek-chat,Benign,Uncertain significance,0.7,PM2;BP4;BP7,"Richards et al., Genet Med, 2015",,2.02,
18029,SMPD1,deepseek-coder,Pathogenic,Pathogenic,0.95,PVS1;PM2;PVS1_Strength,"Schuchman EH, et al. J Biol Chem. 1991;266(13):8531-9;Simonaro CM, et al. Am J Hum Genet. 2002;71(6):1413-9",,2.39,
18029,SMPD1,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2_supporting,"Schuchman EH, et al. The role of SMPD1 in Niemann-Pick disease. J Lipid Res. 2017;58(6):1083-1094.;Zampieri S, et al. SMPD1 mutation update: database and comprehensive analysis. Hum Mutat. 2016;37(12):1393-1411.",,2.9,
3068484,NDUFB10,deepseek-coder,Benign,Uncertain significance,0.7,PM2;BP4;BP7,"Richards et al., Genet Med, 2015;Silva et al., Hum Mutat, 2019",,2.2,
460150,JMJD1C,deepseek-chat,Benign,Uncertain significance,0.6,PM2;PP3,"Richards et al., Genet Med, 2015",,1.9,
460150,JMJD1C,deepseek-coder,Benign,Uncertain significance,0.6,PM2;PP3,"Richards et al., Genet Med, 2015",,2.05,
1058545,IRF6,deepseek-coder,Pathogenic,Pathogenic,0.99,PVS1;PM2;PP5,"Kondo S, et al. Nat Genet. 2002;32(2):285-289;Leslie EJ, et al. Am J Hum Genet. 2016;98(6):1202-1213",,2.13,
1058545,IRF6,deepseek-chat,Pathogenic,Pathogenic,0.99,PVS1;PM2;PP5,"Kondo S, et al. Nat Genet. 2002;32(2):285-289;Leslie EJ, et al. Am J Hum Genet. 2016;98(5):905-914;de Lima RL, et al. Am J Hum Genet. 2009;84(2):215-228",,2.33,
16005,LCA5,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2_supporting,"den Hollander AI, et al. Am J Hum Genet, 2007;Wang X, et al. Invest Ophthalmol Vis Sci, 2014",,1.96,
16005,LCA5,deepseek-coder,Pathogenic,Pathogenic,0.95,PVS1;PM2;PVS1_strong,"den Hollander et al., Am J Hum Genet, 2007;Wang et al., Invest Ophthalmol Vis Sci, 2014",,1.97,
4957403,ABCB4,deepseek-coder,Pathogenic,Pathogenic,0.95,PVS1;PM2_supporting,"Davit-Spraul A, et al. Hepatology, 2010;Gordo-Gilart R, et al. PLoS One, 2015",,2.2,
4957403,ABCB4,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2_Supporting,"de Vree JM, et al. Mutations in the MDR3 gene cause progressive familial intrahepatic cholestasis. Proc Natl Acad Sci U S A. 1998;95(1):282-287.;Jacquemin E, et al. The wide spectrum of multidrug resistance 3 deficiency: from neonatal cholestasis to cirrhosis of adulthood. Gastroenterology. 2001;120(6):1448-1458.",,2.63,
101787,DNAAF2,deepseek-chat,Benign,Uncertain significance,0.6,PM2;BP4,"Richards et al., Genet Med, 2015",,1.67,
101787,DNAAF2,deepseek-coder,Benign,Uncertain significance,0.7,PM2;BP4;BP7,"Richards et al., Genet Med, 2015",,2.07,
250601,COL4A4,deepseek-chat,Benign,Uncertain significance,0.6,PM2;PP3,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,1.97,
966088,ALMS1,deepseek-chat,Pathogenic,Pathogenic,0.99,PVS1;PM2;PVS1_Strong,"Marshall JD, et al. Alström syndrome: genetics and clinical features. Orphanet J Rare Dis. 2007;2:24.;Collin GB, et al. Mutations in ALMS1 cause obesity, type 2 diabetes and neurosensory degeneration in Alström syndrome. Nat Genet. 2002;31(1):74-78.",,2.58,
966088,ALMS1,deepseek-coder,Pathogenic,Pathogenic,0.99,PVS1;PM2;PVS1_Strong,"Marshall JD, et al. Alström syndrome. Eur J Hum Genet. 2007;15(12):1193-1202.;Collin GB, et al. Mutations in ALMS1 cause obesity, type 2 diabetes and neurosensory degeneration in Alström syndrome. Nat Genet. 2002;31(1):74-78.",,2.48,
250601,COL4A4,deepseek-coder,Benign,Uncertain significance,0.6,PM2;PP3,"Richards et al., Genet Med, 2015",,1.9,
4898600,PLEKHG5,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2_supporting,"Azzedine H, et al. Am J Hum Genet, 2013;Kim HJ, et al. Ann Neurol, 2013",,1.82,
4898600,PLEKHG5,deepseek-coder,Pathogenic,Pathogenic,0.95,PVS1;PM2_supporting,"Azzedine H, et al. Am J Hum Genet, 2006;Kim HJ, et al. Ann Neurol, 2013",,1.87,
4983623,SPG11,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2;PVS1_Strong,"Stevanin G, et al. Brain, 2007;Denora PS, et al. Brain, 2016",,2.12,
4983623,SPG11,deepseek-coder,Pathogenic,Pathogenic,0.95,PVS1;PM2;PVS1_Strong,"Stevanin G, et al. Brain, 2007;Denora PS, et al. Brain, 2016",,2.1,
265436,LRP5,deepseek-chat,Benign,Uncertain significance,0.5,,,,1.37,
265436,LRP5,deepseek-coder,Benign,Uncertain significance,0.5,,,,1.39,
3804420,LRP6,deepseek-chat,Benign,Uncertain significance,0.7,PM2;BP4;BP7,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.37,
3804420,LRP6,deepseek-coder,Benign,Uncertain significance,0.6,PM2;BP4;BP7,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.2,
705698,DSCAM,deepseek-coder,Benign,Uncertain significance,0.7,PM2;BP4;BP7,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.2,
705698,DSCAM,deepseek-chat,Benign,Uncertain significance,0.7,PM2;BP4;BP7,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.26,
4967699,PMS2,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2;PVS1_Strong,"Thompson BA, et al. J Clin Oncol. 2014;32(2):90-100.;Li J, et al. Hum Mutat. 2015;36(3):292-300.",,2.72,
4967699,PMS2,deepseek-coder,Pathogenic,Pathogenic,0.95,PVS1;PM2_Supporting,"Thompson BA, et al. ACMG/AMP standards and guidelines for the interpretation of sequence variants in PMS2. Genet Med. 2015;17(5):405-424.;Jansen AM, et al. PMS2-associated Lynch syndrome: past, present and future. Hered Cancer Clin Pract. 2016;14:1.",,2.91,
283717,MERTK,deepseek-chat,Benign,Uncertain significance,0.6,PM2;BP4,"Richards et al., Genet Med, 2015",,1.68,
283717,MERTK,deepseek-coder,Benign,Uncertain significance,0.6,PM2;BP4,"Richards et al., Genet Med, 2015",,2.02,
276709,MTHFR,deepseek-chat,Benign,Benign,0.95,BP4;BP7,"Kumar et al., Hum Mol Genet, 2003;ExAC/gnomAD population databases, 2019",,1.95,
276709,MTHFR,deepseek-coder,Benign,Benign,0.95,BP4;BP7,"Kumar et al., Hum Mol Genet, 2003;ExAC/gnomAD population databases, 2019",,1.95,
227651,MRTFA,deepseek-chat,Benign,Uncertain significance,0.9,,"Richards S, et al. Genet Med, 2015",,1.82,
227651,MRTFA,deepseek-coder,Benign,Uncertain significance,0.9,,"Richards S, et al. Genet Med, 2015",,1.83,
402616,RBFOX3,deepseek-chat,Benign,Uncertain significance,0.6,PM2;BP4,"Richards et al., Genet Med, 2015",,2.0,
402616,RBFOX3,deepseek-coder,Benign,Uncertain significance,0.6,PM2;BP4,"Richards et al., Genet Med, 2015",,2.14,
195195,AGXT,deepseek-chat,Benign,Uncertain significance,0.6,PM4;BP7,"Richards S, et al. Genet Med. 2015;17(5):405-424",,2.05,
4883803,C5,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2,"Richards et al., Genet Med, 2015",,1.64,
195195,AGXT,deepseek-coder,Benign,Uncertain significance,0.6,PM4;BP7,"Richards S, et al. Genet Med. 2015;17(5):405-424",,1.97,
4883803,C5,deepseek-coder,Pathogenic,Pathogenic,0.95,PVS1;PM2,"Richards et al., Genet Med, 2015",,1.6,
141206,ADGRV1,deepseek-coder,Benign,Uncertain significance,0.6,PM2;BP4,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.0,
141206,ADGRV1,deepseek-chat,Benign,Uncertain significance,0.6,PM2;BP4,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.38,
4925701,ATP7B,deepseek-chat,Pathogenic,Pathogenic,0.99,PVS1;PM2;PP5,"Coffey AJ, et al. Hepatology. 2013;58(4):1426-1435.;Ferenci P. Clin Liver Dis. 2017;21(4):755-767.",,2.38,
4925701,ATP7B,deepseek-coder,Pathogenic,Pathogenic,0.99,PVS1;PM2;PP5,"Coffey AJ, et al. Hum Mol Genet. 2013;22(14):2840-2850;Ferenci P. Clin Liver Dis. 2017;21(4):755-767",,2.17,
134908,LAMC3,deepseek-chat,Benign,Uncertain significance,0.6,PM2;BP4;BP7,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,1.69,
134908,LAMC3,deepseek-coder,Benign,Uncertain significance,0.6,PVS1;PM2;BP4;BP7,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.42,
1925577,COL7A1,deepseek-coder,Pathogenic,Pathogenic,0.85,PM2;PVS1_Moderate;PP3;PP4,"Dang N, Murrell DF. Mutation analysis and characterization of COL7A1 mutations in dystrophic epidermolysis bullosa. Exp Dermatol. 2008;17(7):553-568.;Varki R, et al. Epidermolysis bullosa. I. Molecular genetics of the collagen VII gene. J Med Genet. 2007;44(3):145-156.",,2.95,
1925577,COL7A1,deepseek-chat,Pathogenic,Pathogenic,0.75,PM2;PVS1_Moderate;PP3,"Dang N, Murrell DF. Mutation analysis and characterization of COL7A1 mutations in dystrophic epidermolysis bullosa. Exp Dermatol. 2008;17(7):553-568.;Varki R, Sadowski S, Uitto J, Pfendner E. Epidermolysis bullosa. II. Type VII collagen mutations and phenotype-genotype correlations in the dystrophic subtypes. J Med Genet. 2007;44(3):181-192.",,3.27,
1155059,IL7R,deepseek-chat,Benign,Uncertain significance,0.6,PM2;PP3,"Richards et al., Genet Med, 2015",,2.35,
1155059,IL7R,deepseek-coder,Benign,Uncertain significance,0.6,PM2;PP3,"Richards et al., Genet Med, 2015",,2.03,
1291638,CBL,deepseek-chat,Benign,Uncertain significance,0.6,PM2;BP4,"Richards et al., Genet Med, 2015",,2.03,
1291638,CBL,deepseek-coder,Benign,Uncertain significance,0.6,PM2;BP4,"Richards et al., Genet Med, 2015",,2.0,
317218,DBH,deepseek-chat,Benign,Uncertain significance,0.7,PM2;BP4;BP7,"Richards S, et al. Genet Med, 2015",,2.0,
4978250,BAP1,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2;PVS1_Strength,"Pilarski R, et al. J Med Genet, 2014;Rai K, et al. Cancer Res, 2016",,2.05,
317218,DBH,deepseek-coder,Benign,Uncertain significance,0.7,PM2;BP4;BP7,"Richards S, et al. Genet Med, 2015",,2.12,
4978250,BAP1,deepseek-coder,Pathogenic,Pathogenic,0.95,PVS1;PM2;PVS1_Strength,"Abdel-Rahman MH, et al. J Med Genet, 2011;Pilarski R, et al. J Med Genet, 2014",,2.11,
4921562,HEXB,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2_supporting,"Zlotogora J, et al. Am J Med Genet, 1991;Gravel RA, et al. The Metabolic and Molecular Bases of Inherited Disease, 2001",,2.55,
4921562,HEXB,deepseek-coder,Pathogenic,Pathogenic,0.95,PVS1;PM2_supporting,"Zlotogora J, et al. Am J Hum Genet, 1991;Gravel RA, et al. The Metabolic and Molecular Bases of Inherited Disease, 2001",,2.41,
4962933,DNAAF1,deepseek-coder,Pathogenic,Pathogenic,0.95,PVS1;PM2_Supporting,"Loges NT, et al. Am J Hum Genet. 2008;83(5):547-558.;Koparir A, et al. Clin Genet. 2019;95(3):384-393.",,2.34,
4962933,DNAAF1,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2_Supporting,"Loges NT, et al. Am J Hum Genet. 2008;83(5):547-558.;Koparir A, et al. Clin Genet. 2019;95(3):384-393.",,2.5,
1154927,PCDH12,deepseek-chat,Benign,Uncertain significance,0.7,PM2;BP4;BP7,"Richards S, et al. Genet Med. 2015;17:405-424;Silva et al. (in silico splicing prediction, 2020)",,2.37,
1154927,PCDH12,deepseek-coder,Benign,Uncertain significance,0.7,PM2;BP4;BP7,"Richards et al., Genet Med, 2015",,1.96,
2165753,GJA8,deepseek-coder,Pathogenic,Pathogenic,0.9,PS1;PM2;PP3;PP5,"Shiels A, et al. Hum Mol Genet, 1998;Mackay D, et al. Eur J Hum Genet, 1999;Bennett TM, et al. Mol Vis, 2004",,2.37,
2165753,GJA8,deepseek-chat,Pathogenic,Pathogenic,0.9,PS1;PM2;PP3;PP5,"Shiels A, et al. Hum Mol Genet. 1998;7(3):471-474.;Mackay D, et al. Eur J Hum Genet. 1999;7(6):724-728.;Berry V, et al. Am J Hum Genet. 1999;64(5):1353-1358.",,3.0,
322164,TRPM1,deepseek-chat,Benign,Uncertain significance,0.7,PM2;BP4;BP7,"Richards et al., Genet Med, 2015",,2.1,
322164,TRPM1,deepseek-coder,Benign,Uncertain significance,0.6,PM2;BP4;BP7,"Richards S, et al. Genet Med. 2015;17(5):405-424",,2.03,
4967640,BRCA2,deepseek-chat,Pathogenic,Pathogenic,0.99,PVS1;PM2;PVS1_Strength,"Richards et al., Genet Med, 2015;Rebbeck et al., Hum Mutat, 2018",,2.25,
4967640,BRCA2,deepseek-coder,Pathogenic,Pathogenic,0.99,PVS1;PM2_supporting,"Richards et al., Genet Med, 2015;Rebbeck et al., Hum Mutat, 2018",,2.22,
55423,ADGRV1,deepseek-chat,Benign,Uncertain significance,0.7,PM2;BP4;BP7,"Richards S, et al. Genet Med. 2015;17(5):405-424",,1.81,
55423,ADGRV1,deepseek-coder,Benign,Likely benign,0.85,BP4;BP7,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.08,
568925,NF1,deepseek-chat,Pathogenic,Pathogenic,0.99,PVS1;PM2;PVS1_Strong,"Messiaen LM, et al. Am J Hum Genet, 2000;Fahsold R, et al. Am J Hum Genet, 2000",,2.17,
568925,NF1,deepseek-coder,Pathogenic,Pathogenic,0.99,PVS1;PM2;PVS1_Strong,"Messiaen et al., Human Mutation, 2000;Fahsold et al., American Journal of Human Genetics, 2000",,2.15,
22749,PMM2,deepseek-chat,Pathogenic,Uncertain significance,0.6,PM2;PP3,"Matthijs G, et al. Am J Hum Genet, 1997;Schollen E, et al. Hum Mutat, 2000",,2.23,
22749,PMM2,deepseek-coder,Pathogenic,Pathogenic,0.75,PM2;PM3;PP3;PP4,"Matthijs G, et al. Am J Hum Genet, 1997;Schollen E, et al. Hum Mutat, 2000;Freeze HH, et al. Genet Med, 2014",,2.65,
485840,AR,deepseek-chat,Pathogenic,Uncertain significance,0.6,PM2;PP3;PP4,"Richards et al., Genet Med, 2015",,2.18,
